source,model,scenario_id,domain,bucket,condition,seed,trajectory_success,action_trajectory_success,pre_gap_success,post_gap_success,belief_reporting_success,state_belief_success,response_style_success,failure_tags,model_calls,prompt_tokens,completion_tokens,total_tokens,cost,latency_s,error
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v0_s04,travel,1-2,prosody_low,1,True,True,True,True,True,True,True,,14,20769,332,21101,0.0206449,188.339,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v0_s04,travel,1-2,transcript_only,0,True,True,True,True,True,True,,,14,4463,373,4836,0.0022714,104.281,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v0_s04,travel,1-2,transcript_only,1,True,True,True,True,True,True,,,14,4153,364,4517,0.0021559,107.909,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,clue_removed,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,14,24371,354,24725,0.02361822,40218.42,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,clue_removed,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,17,24866,406,25272,0.0248954,328.115,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,full_audio,0,True,True,True,True,True,True,,,14,23439,353,23792,0.0234178,222.455,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,full_audio,1,True,True,True,True,True,True,,,14,23974,348,24322,0.0239403,178.141,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,gap_no_state_change,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,24375,357,24732,0.0243624,40244.446,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,gap_no_state_change,1,False,False,True,False,True,True,,,14,23656,343,23999,0.0236098,236.412,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,neutral_audio,0,True,True,True,True,True,True,,,14,25627,380,26007,0.0256733,212.796,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,neutral_audio,1,True,True,True,True,True,True,,,14,22399,341,22740,0.0223478,207.162,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,prosody_high,0,False,False,True,False,True,True,True,PREMATURE_CLOSE,14,24606,368,24974,0.0245719,200.915,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,prosody_high,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,25309,397,25706,0.0253488,207.807,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,22842,337,23179,0.0227318,200.36,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,24372,350,24722,0.0242943,225.958,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,transcript_only,0,True,True,True,True,True,True,,,14,4298,355,4653,0.0021769,101.204,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_1to2_v1_s04,travel,1-2,transcript_only,1,True,True,True,True,True,True,,,14,4295,355,4650,0.002176,111.751,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,clue_removed,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,20233,327,20560,0.0201468,40205.18,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,clue_removed,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,21431,345,21776,0.0213898,272.689,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,full_audio,0,True,True,True,True,True,True,,,14,22889,382,23271,0.0229403,220.586,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,full_audio,1,True,True,True,True,True,True,,,14,20339,323,20662,0.0202428,172.494,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,gap_no_state_change,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,21706,348,22054,0.0216709,40257.641,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,gap_no_state_change,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,22747,376,23123,0.0227819,266.199,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,neutral_audio,0,False,False,True,False,True,True,,PREMATURE_CLOSE,14,21402,330,21732,0.0213233,206.504,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,neutral_audio,1,True,True,True,True,True,True,,,14,21687,352,22039,0.0216633,215.399,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,prosody_high,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,22660,358,23018,0.0226002,196.28,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,prosody_high,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,23097,403,23500,0.0231504,205.945,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,23685,351,24036,0.0236084,210.014,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,20881,317,21198,0.0207208,200.571,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,transcript_only,0,True,True,True,True,True,True,,,14,4032,345,4377,0.0020721,99.746,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v0_s04,travel,5-8,transcript_only,1,True,True,True,True,True,True,,,14,4138,335,4473,0.0020789,111.215,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,clue_removed,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,21588,329,21917,0.0215054,40205.878,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,clue_removed,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,14,22511,352,22863,0.0224873,274.439,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,full_audio,0,True,True,True,True,True,True,,,14,24103,344,24447,0.0240607,224.256,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,full_audio,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE;TIME_INFERENCE_FAILURE,14,23753,343,24096,0.0237054,187.567,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,gap_no_state_change,0,True,True,True,True,True,True,,,14,20357,321,20678,0.0202572,40231.494,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,gap_no_state_change,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,21,28369,460,28829,0.0284382,368.631,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,neutral_audio,0,True,True,True,True,True,True,,,14,21745,319,22064,0.0216388,193.04,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,neutral_audio,1,False,False,True,False,True,True,,STATE_SYNC_FAILURE,14,23469,356,23825,0.0234567,207.939,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,prosody_high,0,True,True,True,True,True,True,True,,14,22877,341,23218,0.0227768,208.099,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,prosody_high,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,23573,353,23926,0.0235028,217.163,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,22863,359,23222,0.0228057,192.708,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,prosody_low,1,False,True,True,True,True,False,True,STATE_BELIEF_ERROR,14,21653,333,21986,0.0215307,213.98,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,transcript_only,0,True,True,True,True,True,True,,,14,4182,339,4521,0.0021021,102.55,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,flight_5to8_v1_s04,travel,5-8,transcript_only,1,True,True,True,True,True,True,,,14,4213,344,4557,0.0021239,111.854,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,clue_removed,0,True,True,True,True,True,True,,,14,19958,306,20264,0.0198739,206.947,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,clue_removed,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,18053,297,18350,0.0179464,228.072,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,full_audio,0,True,True,True,True,True,True,,,14,18659,303,18962,0.0185674,276.951,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,full_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,17909,291,18200,0.0177874,208.98,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,gap_no_state_change,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR,14,19468,310,19778,0.0193939,217.84,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,gap_no_state_change,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,18008,291,18299,0.0178864,199.939,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,neutral_audio,0,False,False,False,True,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,14,18273,285,18558,0.0181364,196.673,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,neutral_audio,1,True,True,True,True,True,True,,,14,18011,284,18295,0.0178719,208.361,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,prosody_high,0,True,True,True,True,True,True,True,,14,19811,309,20120,0.019684,226.492,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,prosody_high,1,True,True,True,True,True,True,True,,14,18765,301,19066,0.018618,222.151,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,prosody_low,0,False,False,False,True,True,True,False,PREMATURE_CLOSE;PROSODY_GROUNDING_FAILURE,14,18680,285,18965,0.018493,187.172,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,21186,343,21529,0.021144,249.681,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,transcript_only,0,True,True,True,True,True,True,,,14,3802,312,4114,0.0019206,157.728,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v0_s04,motor_insurance,12-20,transcript_only,1,True,True,True,True,True,True,,,14,4061,344,4405,0.0020783,171.26,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v1_s04,motor_insurance,12-20,clue_removed,0,True,True,True,True,True,True,,,14,19934,299,20233,0.0198324,199.135,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v1_s04,motor_insurance,12-20,clue_removed,1,True,True,True,True,True,True,,,14,21854,336,22190,0.0218421,219.182,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v1_s04,motor_insurance,12-20,full_audio,0,True,True,True,True,True,True,,,14,20809,310,21119,0.0207349,250.305,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v1_s04,motor_insurance,12-20,full_audio,1,True,True,True,True,True,True,,,14,19578,304,19882,0.01878159,187.255,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v1_s04,motor_insurance,12-20,gap_no_state_change,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR,14,19458,294,19752,0.0193439,256.643,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v1_s04,motor_insurance,12-20,gap_no_state_change,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR,14,20065,309,20374,0.0199884,201.691,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v1_s04,motor_insurance,12-20,neutral_audio,0,True,True,True,True,True,True,,,14,19767,313,20080,0.0197004,192.251,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v1_s04,motor_insurance,12-20,neutral_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,19025,304,19329,0.0189359,189.566,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v1_s04,motor_insurance,12-20,prosody_high,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,19274,305,19579,0.019137,208.751,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,motor_12to20_v1_s04,motor_insurance,12-20,prosody_high,1,False,True,True,True,True,False,True,STATE_BELIEF_ERROR,14,18893,315,19208,0.018781,182.681,
